OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
245,2023,CA,BLM,CDD,MEADOW,142970,2023/09/26 00:00:00+00,2023/09/27 00:00:00+00,14,1,1,22.08992,Edited in InFORM Inspector,,{5109D8AE-0BF7-47A2-8468-138763D36D1C},,,2020,129652.1719,1774.831328
246,2023,CA,BLM,CDD,BORDER 38,26801,2023/12/05 00:00:00+00,2023/12/05 00:00:00+00,14,6,1,12.77125,Edited in InFORM Inspector,,{AB3F2487-EBE6-4CDF-901D-40900CCC3216},,,2020,72986.67578,2030.133224
247,2023,CA,BLM,CND,MIDWAY,2389,2023/11/12 00:00:00+00,2023/11/14 00:00:00+00,14,1,1,63.70088,Edited in InFORM Inspector,,{89ABBB93-55C0-4887-AB7F-4CF87AD1DDFF},,,2020,386476.668,4368.275657
248,2023,CA,BLM,CDD,NONAME,11021,2023/08/05 00:00:00+00,2023/08/08 00:00:00+00,14,2,1,1113.898,,,{DACBB7FE-2E2D-42FF-8D7B-A952F0CCACAF},,,2020,6862632.824,17746.02708
249,2023,CA,BLM,CND,GRANITE,1220,2023/07/14 00:00:00+00,2023/07/23 00:00:00+00,4,8,1,178.1577,,,{A2E7A96F-D5B0-4E01-9276-D3ECB8CA35D9},,,2020,1093542.129,6911.544944
250,2023,CA,BLM,CND,ARROW,543,2023/05/15 00:00:00+00,2023/05/15 00:00:00+00,10,1,1,121.1558,,,{708D3C49-F3D2-49C6-8A28-4974A2F70BE0},,,2020,737669.1055,3572.014098
251,2023,CA,BLM,CRD,Winterhaven Drive,964,2023/07/18 00:00:00+00,2023/07/21 00:00:00+00,14,6,1,62.32319,,,{2DB01BE9-E733-4B50-8474-4F36B186B825},,,2020,357554.9922,2540.432385
252,2023,CA,BLM,CRD,Winterhaven,86,2023/03/11 00:00:00+00,2023/03/12 00:00:00+00,14,8,1,15.25318,,,{EF331AAF-C5CE-4A90-A5EF-EF4FA4C783EB},,,2020,87511.72656,1408.504739
253,2023,CA,BLM,CRD,Laguna,201,2023/04/20 00:00:00+00,2023/04/22 00:00:00+00,14,6,1,19.89741,,,{020C3C0D-5196-453C-A5D9-21A3DDE8CF26},,,2020,114327.4648,2617.939535
254,2023,CA,BLM,NOD,R-1 Spencer Basin,4369,2023/08/17 00:00:00+00,2023/08/18 00:00:00+00,1,1,1,27.64029,,,{AC0EBA52-843F-46C2-BDC2-AE28439FEBFA},,,2020,192656.5742,2375.264657
255,2023,CA,BLM,CDD,BREEZE,10803,2023/07/31 00:00:00+00,2023/08/04 00:00:00+00,14,6,1,22.55552,,,{73CCDDA3-D889-4AFC-B5DF-2264FE4A5C7A},,,2020,131573.4883,1749.770715
256,2023,CA,BLM,CDD,TRAM,14017,2023/10/27 00:00:00+00,2023/10/28 00:00:00+00,14,6,1,90.48016,,,{C8CBFE04-2E67-4362-8200-2D77E94EF3BB},,,2020,532339.4375,5119.0451
257,2023,CA,CDF,SDU,BUNNIE,18386,2023/08/09 00:00:00+00,2023/08/11 00:00:00+00,14,3,1,183.9228,,,{423DC669-6B04-432F-A7A7-5854DF3140EF},,,2020,1060934.363,6973.034253
258,2023,CA,CDF,SKU,ASH,7013,2023/08/16 00:00:00+00,2023/08/18 00:00:00+00,1,7,1,14.55784,,SKU AUGUST LIGHTNING COMPLEX,{F7722B87-92F8-4BF3-A4EA-80292A96A0B3},,{EBBB3ACF-4CF6-4227-B810-D7809ED9A355},2020,106294.4883,1706.836858
259,2023,CA,CDF,SKU,RANCH,6969,2023/08/15 00:00:00+00,2023/08/28 00:00:00+00,1,7,1,792.9697,,SKU AUGUST LIGHTNING COMPLEX,{7522EB1D-5199-4031-9408-85EAAF4B166E},,{EBBB3ACF-4CF6-4227-B810-D7809ED9A355},2020,5681507.43,16992.59133
260,2023,CA,CDF,SKU,LONG,6965,2023/08/15 00:00:00+00,2023/08/28 00:00:00+00,1,7,1,29.74612,,SKU AUGUST LIGHTNING COMPLEX,{31422FA3-5685-4390-A5C1-6C1B92663F1E},,{EBBB3ACF-4CF6-4227-B810-D7809ED9A355},2020,212868.7422,2876.961818
261,2023,CA,CDF,HUU,PILOT,8047,2023/08/15 00:00:00+00,2023/09/02 00:00:00+00,1,2,1,1055.172,,HUU MID-AUGUST LIGHTNING COMPLEX,{E93486B0-39D5-4B9E-B3D6-5E951D66A141},,{1F9CAA64-C2DC-4A5E-8552-07374D55980A},2020,7430767.449,19672.84572
262,2023,CA,CDF,TUU,QUAIL 2,586,2023/08/10 00:00:00+00,2023/08/10 00:00:00+00,7,3,1,300.792,,DRY CREEK COMPLEX,{30646DF7-6ABE-45DE-B2DD-A47FB185CD3B},,{D60BC008-33DE-4137-801B-048AB3892C38},2020,1889136.363,8767.679546
263,2023,CA,USF,SRF,KELLY,939,2023/08/15 00:00:00+00,2023/11/14 00:00:00+00,14,7,1,89326.05,,SMITH RIVER COMPLEX,{531B9F1B-1B36-4B91-8E63-2AADA4881DEB},,{3BB45524-295D-4F64-8BCB-C0B6DCBC0376},2020,653153709.9,310391.9449
264,2023,CA,USF,SRF,9-Mar,972,2023/08/16 00:00:00+00,2023/11/02 00:00:00+00,14,7,1,2836.39,,SOUTH FORK COMPLEX,{139F46D2-FD28-441A-A53F-E30A5F11454A},,{A2EEFB08-1AA8-413D-9D8D-DF4650284399},2020,19947931.85,68191.92947
265,2023,CA,USF,KNF,TOWNSEND,7031,2023/08/15 00:00:00+00,2023/08/23 00:00:00+00,1,2,1,81.23029,,HAPPY CAMP COMPLEX,{7C1A08B8-8DAA-41F4-890E-9037B074B3EB},,{5CA009DC-D74B-419E-A2E9-0F6231B6191C},2020,590216.5859,4621.795022
266,2023,CA,USF,KNF,SCOTT,6941,2023/08/15 00:00:00+00,2023/09/04 00:00:00+00,1,7,1,1935.952,,HAPPY CAMP COMPLEX,{E9353CA9-2BDC-4B36-8A3B-CD488DF69E12},,{5CA009DC-D74B-419E-A2E9-0F6231B6191C},2020,14050384.42,23549.83663
267,2023,CA,USF,KNF,LAKE,6975,2023/08/15 00:00:00+00,2023/09/07 00:00:00+00,1,3,1,200.2064,,HAPPY CAMP COMPLEX,{67FC0630-A544-4A26-9A35-7F21E6CEC675},,{5CA009DC-D74B-419E-A2E9-0F6231B6191C},2020,1448786.512,8863.538671
268,2023,CA,USF,KNF,DEN,7072,2023/08/18 00:00:00+00,2023/08/24 00:00:00+00,1,7,1,294.8512,,HAPPY CAMP COMPLEX,{85CD824B-2A6F-4693-ADF7-3A9B01878310},,{5CA009DC-D74B-419E-A2E9-0F6231B6191C},2020,2152075.215,6968.732878
269,2023,CA,USF,SRF,HANCOCK,1016,2023/08/21 00:00:00+00,2023/09/25 00:00:00+00,1,7,1,1728.136,,2023 SRF LIGHTNING COMPLEX,{71F3BE9B-494A-444D-A8AE-C092A852ED04},,{16890FB5-5004-4114-B056-1760AD7EB6C1},2020,12457944.09,18526.71597
270,2023,CA,USF,SRF,PEARCH,983,2023/08/17 00:00:00+00,2023/10/25 00:00:00+00,1,7,1,12152.45,,2023 SRF LIGHTNING COMPLEX,{F40CFFB2-4238-4FED-A04A-5224984C82E5},,{16890FB5-5004-4114-B056-1760AD7EB6C1},2020,87295981.71,191343.962
271,2023,CA,USF,SRF,LET ER-BUCK,984,2023/08/17 00:00:00+00,2023/09/28 00:00:00+00,1,3,1,95.91678,,2023 SRF LIGHTNING COMPLEX,{B20E1A0B-FDF4-4C7D-B901-DA502D0E146B},,{16890FB5-5004-4114-B056-1760AD7EB6C1},2020,692201.1914,7400.785106
272,2023,CA,USF,SRF,IRON,1003,2023/08/19 00:00:00+00,2023/09/02 00:00:00+00,1,7,1,20.01698,,2023 SRF LIGHTNING COMPLEX,{5AAC04E8-A47D-4326-8415-843E204B6E24},,{16890FB5-5004-4114-B056-1760AD7EB6C1},2020,144629.1992,1822.039352
273,2023,CA,USF,SRF,PRESCOTT,989,2023/08/15 00:00:00+00,2023/11/14 00:00:00+00,14,7,1,599.3448,,SMITH RIVER COMPLEX,{816563E9-AE8A-41CE-9A6E-21D38AC43D32},,{3BB45524-295D-4F64-8BCB-C0B6DCBC0376},2020,4357972.82,9443.720863
274,2023,CA,USF,KNF,ELLIOT,6944,2023/08/15 00:00:00+00,2023/10/23 00:00:00+00,1,3,1,13875.25,,HAPPY CAMP COMPLEX,{A96DE9BC-0095-43DC-B3E4-81489E63841F},,{5CA009DC-D74B-419E-A2E9-0F6231B6191C},2020,100555093.6,92115.67863
275,2023,CA,USF,KNF,TITUS,6950,2023/08/15 00:00:00+00,2023/08/31 00:00:00+00,1,7,1,71.79534,,HAPPY CAMP COMPLEX,{CEBAD372-D78A-4139-BA47-67F696B5DBD2},,{5CA009DC-D74B-419E-A2E9-0F6231B6191C},2020,519821.1875,10073.96726
276,2023,CA,USF,KNF,UFISH,7029,2023/08/16 00:00:00+00,2023/09/28 00:00:00+00,1,3,1,7850.58,,HAPPY CAMP COMPLEX,{7B4B2AE1-444D-4E86-B4F8-170D81D16D10},,{5CA009DC-D74B-419E-A2E9-0F6231B6191C},2020,57036758.54,56259.29605
277,2023,CA,USF,SRF,MARLOW,962,2023/08/15 00:00:00+00,2023/10/03 00:00:00+00,1,3,1,1997.206,,2023 SRF LIGHTNING COMPLEX,{C6D9B9CB-9C77-4C8E-BA70-1E19114A7108},,{16890FB5-5004-4114-B056-1760AD7EB6C1},2020,14446716.52,40356.36384
278,2023,CA,USF,SRF,HURDY GURDY,998,2023/08/15 00:00:00+00,2023/11/14 00:00:00+00,14,7,1,2677.779,,SMITH RIVER COMPLEX,{224804E2-996A-4EBC-A200-ABD6A13BFF81},,{3BB45524-295D-4F64-8BCB-C0B6DCBC0376},2020,19514022.41,36615.32112
279,2023,CA,USF,SRF,CORRAL,946,2023/08/15 00:00:00+00,2023/11/14 00:00:00+00,14,7,1,1090.281,,SMITH RIVER COMPLEX,{0F0D0088-B58E-4ABE-BB1D-24FA874DD8FB},,{3BB45524-295D-4F64-8BCB-C0B6DCBC0376},2020,7980142.227,16299.19483
280,2023,CA,USF,SRF,DIAMOND,945,2023/08/15 00:00:00+00,2023/11/14 00:00:00+00,14,7,1,550.0559,,SMITH RIVER COMPLEX,{92EBA8D8-A7B1-4BA0-B3B9-505B46B912DF},,{3BB45524-295D-4F64-8BCB-C0B6DCBC0376},2020,4026102.227,16071.36531
281,2023,CA,USF,SRF,ISLAND,991,2023/08/15 00:00:00+00,2023/11/14 00:00:00+00,14,7,1,378.4197,,SMITH RIVER COMPLEX,{7CEB1406-3733-4E4C-A38A-220FF2F8D662},,{3BB45524-295D-4F64-8BCB-C0B6DCBC0376},2020,2754376.875,14197.46923
282,2023,CA,USF,SRF,LONE PINE,931,2023/08/15 00:00:00+00,2023/09/15 00:00:00+00,1,3,1,1684.73,,2023 SRF LIGHTNING COMPLEX,{D91D2FCB-C4C4-4015-A7AC-15B5B7071716},,{16890FB5-5004-4114-B056-1760AD7EB6C1},2020,11987004.55,19642.4491
283,2023,CA,USF,SRF,MOSQUITO,954,2023/08/15 00:00:00+00,2023/10/25 00:00:00+00,1,7,1,34188.45,,2023 SRF LIGHTNING COMPLEX,{C6CFF715-78DB-4D64-A750-9DB12A048A36},,{16890FB5-5004-4114-B056-1760AD7EB6C1},2020,246667727.9,615710.5583
284,2023,CA,USF,KNF,HEAD,6988,2023/08/15 00:00:00+00,2023/09/07 00:00:00+00,1,2,1,6953.805,,HAPPY CAMP COMPLEX,{22C55899-C613-43FD-9ED3-5830DECD9073},,{5CA009DC-D74B-419E-A2E9-0F6231B6191C},2020,50631460.93,90233.50985
285,2022,CA,CDF,BDU,AIRPORT,2479,2022/02/16 00:00:00+00,2022/02/26 00:00:00+00,14,3,1,4140.06,,,{7AFEDAC3-F210-4FFC-8F27-99560E4BADF6},,,2020,26508134.59,85420.83522
286,2022,CA,CDF,BTU,DENIZ,9033,2022/05/24 00:00:00+00,2022/05/24 00:00:00+00,14,1,1,29.84678,,,{FE78908D-7B26-4F0F-8B42-C28B36BADA88},,,2020,202389.0859,2631.420753
287,2022,CA,CDF,TGU,RANCHO,6986,2022/06/13 00:00:00+00,2022/06/19 00:00:00+00,14,1,1,589.8671, ,,{055F1E57-2DFF-4452-B0AB-71B1E553F1C3},,,2020,4071594.289,13299.52201
288,2022,CA,CDF,CZU,TOWER,3536,2022/06/03 00:00:00+00,2022/06/03 00:00:00+00,7,1,1,28.68488,,,{9C33551B-A0C4-434A-82A7-B38DFE6385A7},,,2020,185603.0039,2034.754555
289,2022,CA,CDF,TGU,BURROWS,7620,2022/06/28 00:00:00+00,2022/06/29 00:00:00+00,18,2,1,309.4793, ,,{43FDB5CA-464E-4066-B928-C68A8F998873},,,2020,2120494.129,7454.125266
290,2022,CA,CDF,BTU,NELSON,12861,2022/07/18 00:00:00+00,2022/07/18 00:00:00+00,14,1,1,5.888545,,,{C7A2C709-DD32-4538-923D-4BBC5D5AC690},,,2020,40099.00391,1114.945675
291,2022,CA,CDF,BTU,NINETY-NINE,10991,2022/06/22 00:00:00+00,2022/06/22 00:00:00+00,14,1,1,65.67123,,,{00CD2FE2-4CAE-4FB5-855A-7EFFD7CE3471},,,2020,445400.7617,4658.834524
292,2022,CA,CDF,BTU,NELSON,11568,2022/06/30 00:00:00+00,2022/06/30 00:00:00+00,14,1,1,371.4677,,,{23F05A38-F733-4F4D-97D4-3301AD1C7A25},,,2020,2530611.766,11361.9184
293,2022,CA,CDF,BTU,PARK,10157,2022/07/09 00:00:00+00,2022/07/09 00:00:00+00,14,1,1,56.33854,,,{2E0ACA67-9316-4338-BE88-D14BB2591EF9},,,2020,382113.2891,3266.07796
294,2022,CA,CDF,BTU,SANDRA,11574,2022/06/30 00:00:00+00,2022/06/30 00:00:00+00,2,1,1,34.40428,,,{3F35294E-22D8-4875-B9C7-21F1862AD0A2},,,2020,234031.7852,2578.061874
295,2022,CA,CDF,BTU,JAN-DAR,11880,2022/07/04 00:00:00+00,2022/07/04 00:00:00+00,14,1,1,30.50697,,,{363718ED-43EB-4E85-AF8F-A7832AE47BE7},,,2020,207210.3867,2297.12397
296,2022,CA,CDF,BTU,RAIL,8027,2022/05/08 00:00:00+00,2022/05/08 00:00:00+00,9,1,1,9.837949,,,{E0163350-9F8B-4407-B8AC-9EFE59865E0E},,,2020,66774.43359,1418.314799
297,2022,CA,CDF,BTU,CANFIELD,11053,2022/06/23 00:00:00+00,2022/06/23 00:00:00+00,14,1,1,9.554518,,,{BD1E8C14-E23E-4F48-BFDD-722EB4F2BCDE},,,2020,65135.02734,1850.448485
298,2022,CA,CDF,SCU,CANYON,4260,2022/06/13 00:00:00+00,2022/06/13 00:00:00+00,9,1,1,16.40938,,,{ACB526ED-A499-4519-BAF1-22E4D2D4A8D0},,,2020,105358.9063,2236.602945
299,2022,CA,CDF,BDU,HIGHWAY,10803,2022/07/29 00:00:00+00,2022/07/31 00:00:00+00,7,2,1,28.10259,2 homes destroyed,,{371594C6-0CF0-4EF3-B55B-4619F8384412},,,2020,167094.9336,3772.209162
300,2022,CA,CDF,SCU,BRUNS,3682,2022/05/24 00:00:00+00,2022/05/24 00:00:00+00,2,1,1,12.17408,,,{C28AFFE2-F92A-469F-906F-9618A9B62230},,,2020,79041.08594,1564.277814
301,2022,CA,CDF,SCU,CANYON,4545,2022/06/23 00:00:00+00,2022/06/23 00:00:00+00,9,2,1,50.373,,,{A0217D15-2EAC-4ACD-8472-9E3B2861F190},,,2020,325599,2557.140821
302,2022,CA,CDF,SCU,DEER,5293,2022/07/18 00:00:00+00,2022/07/18 00:00:00+00,7,1,1,14.51391,,,{F43CDA68-B3C7-4491-9DB0-1D69088970E4},,,2020,94507.52344,1774.282656
303,2022,CA,CDF,SCU,WILLOW,3572,2022/05/20 00:00:00+00,2022/05/20 00:00:00+00,2,1,1,28.56241,,,{24D564DE-5F32-42EC-8C66-39CE8AB57327},,,2020,186536.043,2205.787831
304,2022,CA,CDF,SCU,HIGHLAND,3659,2022/05/23 00:00:00+00,2022/05/23 00:00:00+00,9,1,1,91.53281,,,{429BDC9F-050C-4608-882A-B2F35C8846CE},,,2020,593837.0391,3718.124846
305,2022,CA,CDF,SCU,PASS,3522,2022/05/18 00:00:00+00,2022/05/18 00:00:00+00,10,1,1,65.37904,,,{27FC803D-1530-443B-B2A4-37C22186B39F},,,2020,423776.0195,3956.833327
306,2022,CA,CDF,SCU,MIDWAY,4458,2022/06/21 00:00:00+00,2022/06/21 00:00:00+00,10,1,1,13.50571,,,{8EA836C4-7D98-4345-8F79-BCFAA1DFBCCC},,,2020,87549.99609,1587.230254
307,2022,CA,CDF,SCU,TESLA,4555,2022/06/23 00:00:00+00,2022/06/23 00:00:00+00,10,1,1,551.7821,,,{04824D84-B936-4E75-AF75-4B11BFDD01C3},,,2020,3567673.48,9866.887445
308,2022,CA,CDF,SCU,KIRKER,4583,2022/06/24 00:00:00+00,2022/06/24 00:00:00+00,10,1,1,84.79446,,,{CFE66F84-82DB-47F6-91F5-FA86E9BDFDC2},,,2020,553173.5078,5517.331407
309,2022,CA,CDF,SCU,FLYNN,5336,2022/07/19 00:00:00+00,2022/07/19 00:00:00+00,10,1,1,173.7565,,,{58E6F580-25D9-419A-86AF-89C40743D60F},,,2020,1125771.41,5923.650081
310,2022,CA,CDF,SCU,PASS,5603,2022/07/29 00:00:00+00,2022/07/29 00:00:00+00,14,1,1,38.44807,,,{C348236C-8088-41FC-A695-83959E2F5002},,,2020,249253.9688,3222.695362
311,2022,CA,CDF,SCU,FLYNN,3430,2022/05/15 00:00:00+00,2022/05/15 00:00:00+00,14,1,1,131.9128,,,{91128009-0C27-4921-AA97-DADB0C1C1990},,,2020,854787.0156,7418.304907
312,2022,CA,CDF,SCU,SCENIC,4548,2022/06/23 00:00:00+00,2022/06/23 00:00:00+00,10,1,1,120.4983,,,{0EF3AA7B-6F57-4B9D-9FFC-07DE6BFD0673},,,2020,787655.0273,5501.801024
313,2022,CA,CDF,SCU,CAMINO,5766,2022/08/03 00:00:00+00,2022/08/03 00:00:00+00,14,1,1,19.18303,,,{57FBF006-8B55-459E-991E-7A86770B5555},,,2020,124655.8633,2921.786172
314,2022,CA,CDF,LMU,3-8 DIXON,4235,2022/08/08 00:00:00+00,2022/08/09 00:00:00+00,1,1,1,11.36938,,,{9CD55A71-5C43-4948-9B7D-36A6375A273E},,,2020,80933.24609,2120.065317
315,2022,CA,CDF,LMU,DONICA,3650,2022/07/16 00:00:00+00,2022/07/18 00:00:00+00,10,1,1,129.1635,,,{5DB2B77C-8085-4DFF-A629-DD551F17ED79},,,2020,927202.0742,8290.924669
316,2022,CA,CDF,SCU,EDEN,6056,2022/08/15 00:00:00+00,2022/08/15 00:00:00+00,10,2,1,58.31763,,,{B30EB267-5479-41E9-9EF7-5DA561FBA553},,,2020,377637.9453,4374.40493
317,2022,CA,CDF,BTU,HURLETON,14352,2022/08/09 00:00:00+00,2022/08/09 00:00:00+00,14,1,1,6.635188,,,{E843FE33-C840-47EB-B2D5-5D21480FB834},,,2020,45155.35938,888.2592531
318,2022,CA,CDF,BDU,HESPERIA,7816,2022/06/06 00:00:00+00,2022/06/09 00:00:00+00,2,3,1,96.88597,"Started on SRA. Ignition point not shown. 34 30.720, 117 33.105",,{505BB6F4-7641-4483-8C4B-0BCDC1DACDA6},,,2020,576094.7461,3879.872197
319,2022,CA,CDF,BTU,BIGGS,14020,2022/08/04 00:00:00+00,2022/08/04 00:00:00+00,2,1,1,15.77412,,,{97099697-4D69-4119-B387-18CCF082F7AE},,,2020,107102.1133,1596.770634
320,2022,CA,CDF,BTU,PINECREST,11071,2022/06/23 00:00:00+00,2022/06/23 00:00:00+00,2,1,1,16.90405,,,{EB6B509F-595C-41DA-9C2B-90EAE5E24A6A},,,2020,114914.6133,1387.755933
321,2022,CA,CDF,BTU,OREGON,10409,2022/06/13 00:00:00+00,2022/06/13 00:00:00+00,7,6,1,14.32328,,,{6E3F64A7-DC14-458E-A35E-394031412D94},,,2020,97706.05078,1653.99934
322,2022,CA,CDF,MMU,FORK,20128,2022/09/07 00:00:00+00,2022/09/13 00:00:00+00,10,3,1,818.4309, ,,{E0E3B572-6D04-49D6-AAD2-E284F35F463C},,,2020,5231771.578,19405.30326
323,2022,CA,CDF,MMU,OAK,16149,2022/07/22 00:00:00+00,2022/08/10 00:00:00+00,14,3,1,18957.5,,,{09A76C17-511F-40B6-A006-8531DF0C33AC},,,2020,122238621.2,119368.1831
324,2022,CA,CDF,MMU,ROMERO,13586,2022/06/23 00:00:00+00,2022/06/24 00:00:00+00,14,1,1,344.1595,,,{26624059-2753-42B2-972B-8DB3A128C72D},,,2020,2192217.844,10630.91059
325,2022,CA,CDF,CZU,EDGEWOOD,3992,2022/06/21 00:00:00+00,2022/06/22 00:00:00+00,11,1,1,20.54839, ,,{26F3249E-BA76-40F4-8223-906A93A115DA},,,2020,132200.9922,2399.998391
326,2022,CA,CDF,MMU,AGUA,15784,2022/07/18 00:00:00+00,2022/07/23 00:00:00+00,10,2,1,396.7744, ,,{CDBAB21B-3583-4590-8F24-721FB1974136},,,2020,2554645.453,15351.48625
327,2022,CA,CDF,HUU,CANYON,8598,2022/09/04 00:00:00+00,2022/09/05 00:00:00+00,14,1,1,17.09855,,,{516AC944-E271-49D6-805D-BDA8CDA1D684},,,2020,118595.9805,1704.679967
328,2022,CA,CDF,HUU,MCCOVEY,8366,2022/08/29 00:00:00+00,2022/09/04 00:00:00+00,14,2,1,28.42003,,,{9406147B-63E6-48B7-BC12-E1588B4B3917},,,2020,204958.1563,2548.34874
329,2022,CA,CDF,HUU,RANCH,8372,2022/08/29 00:00:00+00,2022/09/04 00:00:00+00,14,2,1,26.31805,,,{59F0F10E-DEC0-43F7-BE65-626AE01EC2B1},,,2020,189830.9336,2197.942426
330,2022,CA,CDF,TGU,FORWARD,10762,2022/09/09 00:00:00+00,2022/09/22 00:00:00+00,10,3,1,159.9855, ,,{89B5B969-FF2E-4F9B-BEC2-162995989EEE},,,2020,1118952.523,6372.68329
331,2022,CA,CDF,TGU,RAINBOW,8462,2022/07/16 00:00:00+00,2022/07/23 00:00:00+00,7,1,1,66.32885, ,,{BC5E0771-1261-41B5-B147-6F19AE2E4CE5},,,2020,458162.7227,4725.083161
332,2022,CA,CDF,CZU,PIGEON,6638,2022/09/26 00:00:00+00,2022/09/26 00:00:00+00,9,1,1,14.82357,,,{51465719-88BE-457C-94C1-E56F6034DA2C},,,2020,94697.49609,1702.789437
333,2022,CA,CDF,SCU,BARRY,6668,2022/09/06 00:00:00+00,2022/09/06 00:00:00+00,9,1,1,40.30602,,,{61BE97E5-48ED-41A9-A4FB-5BE8B81E4A35},,,2020,263157.0547,2493.864244
334,2022,CA,CDF,SCU,FRANKLIN,6643,2022/09/05 00:00:00+00,2022/09/05 00:00:00+00,10,1,1,50.12971,,,{F80B83DD-4B3A-47DC-B4A1-504983E8BC6A},,,2020,327300.6328,4258.303123
335,2022,CA,CDF,BTU,EVITA,8665,2022/05/18 00:00:00+00,2022/05/18 00:00:00+00,14,1,1,17.2802,,,{365E0085-400A-4326-A948-B7B4B1115284},,,2020,117280.0078,1511.598992
336,2022,CA,CDF,BTU,NELSON,16458,2022/09/10 00:00:00+00,2022/09/10 00:00:00+00,14,1,1,33.07443,,,{AF2EAD79-39F0-4987-BD42-37EE029819F1},,,2020,225256.7969,2644.58777
337,2022,CA,CDF,BDU,PLEASANT,15212,2022/10/23 00:00:00+00,2022/10/24 00:00:00+00,10,3,1,49.56956,,,{CEA4951C-23A4-4AC2-98F3-715E531A4862},,,2020,318312.8359,2329.832843
338,2022,CA,CDF,AEU,NELDA,14719,2022/06/06 00:00:00+00,2022/06/06 00:00:00+00,14,1,1,28.99773,,,{8B20DD33-5C6B-401E-A78B-2D70F87C4443},,,2020,190812.3828,2156.19923
339,2022,CA,CDF,AEU,LATROBE,14041,2022/05/31 00:00:00+00,2022/05/31 00:00:00+00,2,1,1,26.74845,,,{1D6A7EF4-0E27-4AE4-8258-4BA0A314617C},,,2020,177734.0313,1948.665299
340,2022,CA,CDF,AEU,GRANT,18987,2022/07/14 00:00:00+00,2022/07/14 00:00:00+00,7,1,1,73.11472,,,{F365D727-5C92-4AAF-9669-6A98F1811E38},,,2020,484595.4922,3724.181695
341,2022,CA,CDF,AEU,ELECTRA,17769,2022/07/04 00:00:00+00,2022/07/28 00:00:00+00,14,1,1,4466.222,,,{984CC819-3E50-4361-9028-C04AC66C5230},,,2020,29423771.02,46575.69401
342,2022,CA,CDF,AEU,COAL,21865,2022/08/07 00:00:00+00,2022/08/07 00:00:00+00,7,1,1,16.74895,,,{9C9AF077-0AB2-47AB-8D40-0636E9E4C165},,,2020,110123.5234,1747.652861
343,2022,CA,CDF,LMU,SPLAWN,5698,2022/10/19 00:00:00+00,2022/10/19 00:00:00+00,14,1,1,7.118451,,,{F06B3816-2140-4B4F-9F01-0D793F650F80},,,2020,50963.95313,1493.932312
344,2022,CA,CDF,HUU,SYLVANDALE,10025,2022/10/20 00:00:00+00,2022/10/20 00:00:00+00,14,1,1,21.17796,,,{1EF4FA50-95E2-4661-8903-B7DCECD08BCA},,,2020,146996.1719,2062.324927
345,2022,CA,CDF,BTU,VALE,18201,2022/10/08 00:00:00+00,2022/10/08 00:00:00+00,2,1,1,27.99138,,,{347BB8DE-0EE8-445F-9B96-7FB7F1968C53},,,2020,190517.1914,1766.291239
346,2022,CA,CDF,BTU,NELSON,18021,2022/10/05 00:00:00+00,2022/10/05 00:00:00+00,2,1,1,60.11403,,,{CCC40D03-00EC-418A-9C51-4CE25152FCBB},,,2020,409988.5234,2653.027106
347,2022,CA,CDF,MEU,NOME,7558,2022/07/05 00:00:00+00,2022/07/05 00:00:00+00,9,1,1,16.68011,,,{FC70D774-F4CC-49F7-9DB5-727B4B0203E8},,,2020,114579.2891,2118.489174
348,2022,CA,CDF,MEU,OWENS,5469,2022/05/20 00:00:00+00,2022/05/20 00:00:00+00,9,1,1,34.01559,,,{8FCBA019-908E-4085-8BCF-5E0CD2354B97},,,2020,227421.6797,2672.050103
349,2022,CA,CDF,MEU,BELL,8035,2022/07/17 00:00:00+00,2022/07/19 00:00:00+00,2,1,1,42.91696,,,{DDEF9516-2665-42C5-A802-D6ACE50D6612},,,2020,295281.668,2944.754508
350,2022,CA,CDF,MEU,WALKER,10062,2022/09/01 00:00:00+00,2022/09/16 00:00:00+00,10,4,1,123.3361,,,{14620D4A-3D6E-4CAD-BE96-754458B8EF94},,,2020,836150.6836,6584.836915
351,2022,CA,CDF,TUU,MARMOT,572,2022/08/02 00:00:00+00,2022/08/08 00:00:00+00,14,3,1,126.6029,,,{8BEA15AB-A1F6-4402-A1FA-F2D502437923},,,2020,791809.6055,4416.464162
352,2022,CA,CDF,FKU,HOUSE,7118,2022/05/11 00:00:00+00,2022/05/15 00:00:00+00,2,1,1,159.2148, ,,{CECC7735-4347-4A9A-80C3-EF35F6495B84},,,2020,1011659.813,6335.680786
353,2022,CA,CDF,FKU,LOPER,7355,2022/05/15 00:00:00+00,2022/05/16 00:00:00+00,14,1,1,36.92672, ,,{D1338111-E297-4351-8638-69B27FD6030B},,,2020,234613.7344,3184.065032
354,2022,CA,CDF,FKU,POWER,14823,2022/09/06 00:00:00+00,2022/09/06 00:00:00+00,10,1,1,133.7536, ,,{19D2AE83-7BAE-4600-BD44-C12EBE9957D4},,,2020,853166.168,3885.721859
